response_id	grna_group	target_type
KYAT3	chr1:90097778-90098079	enh
ZNF326	chr1:90099368-90099669	enh
LRRC8B	chr1:90099368-90099669	enh
LRRC8D	chr1:90099368-90099669	enh
PKN2	chr1:90099368-90099669	enh
RBMXL1	chr1:90099368-90099669	enh
KYAT3	chr1:90099368-90099669	enh
ZNF326	chr1:90228558-90228859	enh
LRRC8B	chr1:90228558-90228859	enh
LRRC8D	chr1:90228558-90228859	enh
PKN2	chr1:90228558-90228859	enh
RBMXL1	chr1:90228558-90228859	enh
KYAT3	chr1:90228558-90228859	enh
ZNF326	chr1:90259985-90260286	enh
LRRC8B	chr1:90259985-90260286	enh
LRRC8D	chr1:90259985-90260286	enh
PKN2	chr1:90259985-90260286	enh
RBMXL1	chr1:90259985-90260286	enh
KYAT3	chr1:90259985-90260286	enh
ZNF326	chr1:90270241-90270542	enh
LRRC8B	chr1:90270241-90270542	enh
LRRC8D	chr1:90270241-90270542	enh
PKN2	chr1:90270241-90270542	enh
RBMXL1	chr1:90270241-90270542	enh
KYAT3	chr1:90270241-90270542	enh
ZNF326	chr1:90274115-90274416	enh
LRRC8B	chr1:90274115-90274416	enh
LRRC8D	chr1:90274115-90274416	enh
PKN2	chr1:90274115-90274416	enh
RBMXL1	chr1:90274115-90274416	enh
KYAT3	chr1:90274115-90274416	enh
ZNF326	chr1:90287824-90288125	enh
LRRC8B	chr1:90287824-90288125	enh
LRRC8D	chr1:90287824-90288125	enh
PKN2	chr1:90287824-90288125	enh
RBMXL1	chr1:90287824-90288125	enh
KYAT3	chr1:90287824-90288125	enh
ZNF326	chr1:90308820-90309121	enh
LRRC8B	chr1:90308820-90309121	enh
LRRC8D	chr1:90308820-90309121	enh
PKN2	chr1:90308820-90309121	enh
RBMXL1	chr1:90308820-90309121	enh
KYAT3	chr1:90308820-90309121	enh
ZNF326	chr1:90309373-90309674	enh
LRRC8B	chr1:90309373-90309674	enh
LRRC8D	chr1:90309373-90309674	enh
PKN2	chr1:90309373-90309674	enh
RBMXL1	chr1:90309373-90309674	enh
KYAT3	chr1:90309373-90309674	enh
ZNF326	chr1:90395253-90395554	enh
LRRC8B	chr1:90395253-90395554	enh
LRRC8D	chr1:90395253-90395554	enh
PKN2	chr1:90395253-90395554	enh
RBMXL1	chr1:90395253-90395554	enh
KYAT3	chr1:90395253-90395554	enh
ZNF326	chr1:90418803-90419104	enh
LRRC8B	chr1:90418803-90419104	enh
LRRC8D	chr1:90418803-90419104	enh
PKN2	chr1:90418803-90419104	enh
RBMXL1	chr1:90418803-90419104	enh
KYAT3	chr1:90418803-90419104	enh
ZNF326	chr1:90452803-90453104	enh
LRRC8B	chr1:90452803-90453104	enh
LRRC8D	chr1:90452803-90453104	enh
PKN2	chr1:90452803-90453104	enh
RBMXL1	chr1:90452803-90453104	enh
KYAT3	chr1:90452803-90453104	enh
ZNF326	ZNF326_TSS	TSS
LRRC8B	ZNF326_TSS	TSS
LRRC8D	ZNF326_TSS	TSS
PKN2	ZNF326_TSS	TSS
RBMXL1	ZNF326_TSS	TSS
KYAT3	ZNF326_TSS	TSS
ZNF326	chr1:90511557-90511858	enh
LRRC8B	chr1:90511557-90511858	enh
LRRC8D	chr1:90511557-90511858	enh
PKN2	chr1:90511557-90511858	enh
RBMXL1	chr1:90511557-90511858	enh
KYAT3	chr1:90511557-90511858	enh
ZNF326	chr1:90598616-90598917	enh
LRRC8B	chr1:90598616-90598917	enh
LRRC8D	chr1:90598616-90598917	enh
PKN2	chr1:90598616-90598917	enh
RBMXL1	chr1:90598616-90598917	enh
KYAT3	chr1:90598616-90598917	enh
ZNF326	chr1:90614725-90615026	enh
LRRC8B	chr1:90614725-90615026	enh
LRRC8D	chr1:90614725-90615026	enh
PKN2	chr1:90614725-90615026	enh
RBMXL1	chr1:90614725-90615026	enh
KYAT3	chr1:90614725-90615026	enh
ZNF326	chr1:90900005-90900306	enh
LRRC8B	chr1:90900005-90900306	enh
LRRC8D	chr1:90900005-90900306	enh
RBMXL1	chr1:90900005-90900306	enh
KYAT3	chr1:90900005-90900306	enh
ZNF326	chr1:90967817-90968118	enh
LRRC8B	chr1:90967817-90968118	enh
LRRC8D	chr1:90967817-90968118	enh
RBMXL1	chr1:90967817-90968118	enh
KYAT3	chr1:90967817-90968118	enh
ZNF326	chr1:91016611-91016912	enh
LRRC8B	chr1:91016611-91016912	enh
LRRC8D	chr1:91016611-91016912	enh
ZNF326	chr1:91027576-91027877	enh
LRRC8B	chr1:91027576-91027877	enh
LRRC8D	chr1:91027576-91027877	enh
ZNF326	chr1:91057556-91057857	enh
LRRC8B	chr1:91057556-91057857	enh
LRRC8D	chr1:91057556-91057857	enh
ZNF326	chr1:91081957-91082258	enh
LRRC8B	chr1:91081957-91082258	enh
LRRC8D	chr1:91081957-91082258	enh
BAG3	BAG3_TSS	TSS
YME1L1	chr10:25463420-25463721	enh
YME1L1	chr10:25516041-25516342	enh
YME1L1	chr10:25738980-25739281	enh
YME1L1	chr10:25864252-25864553	enh
YME1L1	chr10:25971122-25971423	enh
YME1L1	chr10:25971571-25971872	enh
YME1L1	chr10:25985000-25985301	enh
YME1L1	chr10:25990599-25990900	enh
YME1L1	chr10:25990690-25990991	enh
YME1L1	chr10:26014877-26015178	enh
YME1L1	chr10:26046915-26047216	enh
YME1L1	chr10:26107741-26108042	enh
YME1L1	chr10:26164530-26164831	enh
YME1L1	chr10:26201735-26202036	enh
YME1L1	chr10:26223823-26224124	enh
YME1L1	chr10:26374515-26374816	enh
YME1L1	chr10:26446705-26447006	enh
YME1L1	chr10:26500753-26501054	enh
YME1L1	chr10:26502448-26502749	enh
YME1L1	chr10:26503561-26503862	enh
YME1L1	chr10:26506808-26507109	enh
YME1L1	chr10:26543232-26543533	enh
YME1L1	chr10:26600356-26600657	enh
YME1L1	chr10:26656789-26657090	enh
YME1L1	chr10:26680542-26680843	enh
YME1L1	chr10:26680894-26681195	enh
YME1L1	chr10:26727693-26727994	enh
YME1L1	chr10:26792841-26793142	enh
YME1L1	chr10:26823363-26823664	enh
YME1L1	chr10:26839749-26840050	enh
YME1L1	chr10:26862666-26862967	enh
YME1L1	chr10:26911056-26911357	enh
YME1L1	chr10:26911398-26911699	enh
YME1L1	chr10:26916309-26916610	enh
YME1L1	chr10:27149127-27149428	enh
YME1L1	chr10:27149380-27149681	enh
YME1L1	chr10:27220230-27220531	enh
YME1L1	chr10:27361214-27361515	enh
YME1L1	chr10:27361418-27361719	enh
YME1L1	YME1L1_TSS	TSS
YME1L1	chr10:27444104-27444405	enh
FJX1	FJX1_TSS	TSS
FJX1	chr11:35640371-35640672	enh
FJX1	chr11:35640802-35641103	enh
FJX1	chr11:35641854-35642155	enh
FJX1	chr11:35700043-35700344	enh
FJX1	chr11:35738651-35738952	enh
FJX1	chr11:35808543-35808844	enh
FJX1	chr11:35843405-35843706	enh
FJX1	chr11:35843684-35843985	enh
FJX1	chr11:35857012-35857313	enh
FJX1	chr11:35915547-35915848	enh
FJX1	chr11:36077940-36078241	enh
FJX1	chr11:36091437-36091738	enh
FJX1	chr11:36092140-36092441	enh
FJX1	chr11:36114199-36114500	enh
FJX1	chr11:36131783-36132084	enh
FJX1	chr11:36153329-36153630	enh
FJX1	chr11:36171555-36171856	enh
FJX1	chr11:36280349-36280650	enh
FJX1	chr11:36287607-36287908	enh
FJX1	chr11:36355570-36355871	enh
FJX1	chr11:36383607-36383908	enh
FJX1	chr11:36385165-36385466	enh
FJX1	chr11:36397928-36398229	enh
FJX1	chr11:36398398-36398699	enh
FJX1	chr11:36398872-36399173	enh
FJX1	chr11:36476499-36476800	enh
FJX1	chr11:36481806-36482107	enh
FJX1	chr11:36490655-36490956	enh
FJX1	chr11:36562625-36562926	enh
FJX1	chr11:36766170-36766471	enh
FJX1	chr11:36768669-36768970	enh
FJX1	chr11:37025100-37025401	enh
LARGE2	MYBPC3_TSS	TSS
CTNND1	TMX2-CTNND1_TSS	TSS
ZFP91	TMX2-CTNND1_TSS	TSS
SELENOH	TMX2-CTNND1_TSS	TSS
FAM111A	TMX2-CTNND1_TSS	TSS
CTNND1	CTNND1_TSS	TSS
ZFP91	CTNND1_TSS	TSS
SELENOH	CTNND1_TSS	TSS
FAM111A	CTNND1_TSS	TSS
CTNND1	chr11:57543627-57543928	enh
TMX2	chr11:57543627-57543928	enh
ZFP91	chr11:57543627-57543928	enh
CNTF	chr11:57543627-57543928	enh
SELENOH	chr11:57543627-57543928	enh
FAM111A	chr11:57543627-57543928	enh
CTNND1	chr11:57546843-57547144	enh
TMX2	chr11:57546843-57547144	enh
ZFP91	chr11:57546843-57547144	enh
CNTF	chr11:57546843-57547144	enh
SELENOH	chr11:57546843-57547144	enh
FAM111A	chr11:57546843-57547144	enh
CTNND1	chr11:57549058-57549359	enh
TMX2	chr11:57549058-57549359	enh
ZFP91	chr11:57549058-57549359	enh
CNTF	chr11:57549058-57549359	enh
SELENOH	chr11:57549058-57549359	enh
FAM111A	chr11:57549058-57549359	enh
CTNND1	chr11:57555855-57556156	enh
TMX2	chr11:57555855-57556156	enh
ZFP91	chr11:57555855-57556156	enh
CNTF	chr11:57555855-57556156	enh
SELENOH	chr11:57555855-57556156	enh
FAM111A	chr11:57555855-57556156	enh
CTNND1	chr11:57635990-57636291	enh
TMX2	chr11:57635990-57636291	enh
ZFP91	chr11:57635990-57636291	enh
CNTF	chr11:57635990-57636291	enh
SELENOH	chr11:57635990-57636291	enh
FAM111A	chr11:57635990-57636291	enh
CTNND1	chr11:57652815-57653116	enh
TMX2	chr11:57652815-57653116	enh
ZFP91	chr11:57652815-57653116	enh
CNTF	chr11:57652815-57653116	enh
SELENOH	chr11:57652815-57653116	enh
FAM111A	chr11:57652815-57653116	enh
CTNND1	chr11:57827325-57827626	enh
TMX2	chr11:57827325-57827626	enh
ZFP91	chr11:57827325-57827626	enh
CNTF	chr11:57827325-57827626	enh
SELENOH	chr11:57827325-57827626	enh
FAM111A	chr11:57827325-57827626	enh
CTNND1	chr11:57828468-57828769	enh
TMX2	chr11:57828468-57828769	enh
ZFP91	chr11:57828468-57828769	enh
CNTF	chr11:57828468-57828769	enh
SELENOH	chr11:57828468-57828769	enh
FAM111A	chr11:57828468-57828769	enh
CTNND1	chr11:58059515-58059816	enh
TMX2	chr11:58059515-58059816	enh
ZFP91	chr11:58059515-58059816	enh
CNTF	chr11:58059515-58059816	enh
SELENOH	chr11:58059515-58059816	enh
FAM111A	chr11:58059515-58059816	enh
CTNND1	chr11:58281287-58281588	enh
TMX2	chr11:58281287-58281588	enh
ZFP91	chr11:58281287-58281588	enh
CNTF	chr11:58281287-58281588	enh
SELENOH	chr11:58281287-58281588	enh
FAM111A	chr11:58281287-58281588	enh
CTNND1	chr11:58291640-58291941	enh
TMX2	chr11:58291640-58291941	enh
ZFP91	chr11:58291640-58291941	enh
CNTF	chr11:58291640-58291941	enh
SELENOH	chr11:58291640-58291941	enh
FAM111A	chr11:58291640-58291941	enh
CTNND1	chr11:58292087-58292388	enh
TMX2	chr11:58292087-58292388	enh
ZFP91	chr11:58292087-58292388	enh
CNTF	chr11:58292087-58292388	enh
SELENOH	chr11:58292087-58292388	enh
FAM111A	chr11:58292087-58292388	enh
CTNND1	chr11:58335428-58335729	enh
TMX2	chr11:58335428-58335729	enh
ZFP91	chr11:58335428-58335729	enh
CNTF	chr11:58335428-58335729	enh
SELENOH	chr11:58335428-58335729	enh
FAM111A	chr11:58335428-58335729	enh
CTNND1	ZFP91_TSS	TSS
ZFP91	ZFP91_TSS	TSS
SELENOH	ZFP91_TSS	TSS
FAM111A	ZFP91_TSS	TSS
CTNND1	chr11:58443071-58443372	enh
TMX2	chr11:58443071-58443372	enh
ZFP91	chr11:58443071-58443372	enh
CNTF	chr11:58443071-58443372	enh
SELENOH	chr11:58443071-58443372	enh
FAM111A	chr11:58443071-58443372	enh
CTNND1	chr11:58555924-58556225	enh
TMX2	chr11:58555924-58556225	enh
ZFP91	chr11:58555924-58556225	enh
CNTF	chr11:58555924-58556225	enh
SELENOH	chr11:58555924-58556225	enh
FAM111A	chr11:58555924-58556225	enh
CTNND1	chr11:58668120-58668421	enh
TMX2	chr11:58668120-58668421	enh
ZFP91	chr11:58668120-58668421	enh
CNTF	chr11:58668120-58668421	enh
SELENOH	chr11:58668120-58668421	enh
FAM111A	chr11:58668120-58668421	enh
CTNND1	chr11:58668312-58668613	enh
TMX2	chr11:58668312-58668613	enh
ZFP91	chr11:58668312-58668613	enh
CNTF	chr11:58668312-58668613	enh
SELENOH	chr11:58668312-58668613	enh
FAM111A	chr11:58668312-58668613	enh
CTNND1	chr11:58672724-58673025	enh
TMX2	chr11:58672724-58673025	enh
ZFP91	chr11:58672724-58673025	enh
CNTF	chr11:58672724-58673025	enh
SELENOH	chr11:58672724-58673025	enh
FAM111A	chr11:58672724-58673025	enh
CTNND1	chr11:58673274-58673575	enh
TMX2	chr11:58673274-58673575	enh
ZFP91	chr11:58673274-58673575	enh
CNTF	chr11:58673274-58673575	enh
SELENOH	chr11:58673274-58673575	enh
FAM111A	chr11:58673274-58673575	enh
CTNND1	chr11:58691026-58691327	enh
TMX2	chr11:58691026-58691327	enh
ZFP91	chr11:58691026-58691327	enh
CNTF	chr11:58691026-58691327	enh
SELENOH	chr11:58691026-58691327	enh
FAM111A	chr11:58691026-58691327	enh
CTNND1	chr11:58726035-58726336	enh
TMX2	chr11:58726035-58726336	enh
ZFP91	chr11:58726035-58726336	enh
CNTF	chr11:58726035-58726336	enh
SELENOH	chr11:58726035-58726336	enh
FAM111A	chr11:58726035-58726336	enh
CTNND1	chr11:58731087-58731388	enh
TMX2	chr11:58731087-58731388	enh
ZFP91	chr11:58731087-58731388	enh
CNTF	chr11:58731087-58731388	enh
SELENOH	chr11:58731087-58731388	enh
FAM111A	chr11:58731087-58731388	enh
CTNND1	chr11:58862690-58862991	enh
TMX2	chr11:58862690-58862991	enh
ZFP91	chr11:58862690-58862991	enh
CNTF	chr11:58862690-58862991	enh
SELENOH	chr11:58862690-58862991	enh
FAM111A	chr11:58862690-58862991	enh
CTNND1	chr11:58925975-58926276	enh
TMX2	chr11:58925975-58926276	enh
ZFP91	chr11:58925975-58926276	enh
CNTF	chr11:58925975-58926276	enh
SELENOH	chr11:58925975-58926276	enh
FAM111A	chr11:58925975-58926276	enh
CTNND1	chr11:58940179-58940480	enh
TMX2	chr11:58940179-58940480	enh
ZFP91	chr11:58940179-58940480	enh
CNTF	chr11:58940179-58940480	enh
SELENOH	chr11:58940179-58940480	enh
FAM111A	chr11:58940179-58940480	enh
CTNND1	chr11:58940743-58941044	enh
TMX2	chr11:58940743-58941044	enh
ZFP91	chr11:58940743-58941044	enh
CNTF	chr11:58940743-58941044	enh
SELENOH	chr11:58940743-58941044	enh
FAM111A	chr11:58940743-58941044	enh
CTNND1	chr11:58941721-58942022	enh
TMX2	chr11:58941721-58942022	enh
ZFP91	chr11:58941721-58942022	enh
CNTF	chr11:58941721-58942022	enh
SELENOH	chr11:58941721-58942022	enh
FAM111A	chr11:58941721-58942022	enh
CTNND1	chr11:58975448-58975749	enh
TMX2	chr11:58975448-58975749	enh
ZFP91	chr11:58975448-58975749	enh
CNTF	chr11:58975448-58975749	enh
SELENOH	chr11:58975448-58975749	enh
FAM111A	chr11:58975448-58975749	enh
CTNND1	chr11:59197443-59197744	enh
TMX2	chr11:59197443-59197744	enh
ZFP91	chr11:59197443-59197744	enh
CNTF	chr11:59197443-59197744	enh
SELENOH	chr11:59197443-59197744	enh
FAM111A	chr11:59197443-59197744	enh
CTNND1	chr11:59205245-59205546	enh
TMX2	chr11:59205245-59205546	enh
ZFP91	chr11:59205245-59205546	enh
CNTF	chr11:59205245-59205546	enh
SELENOH	chr11:59205245-59205546	enh
FAM111A	chr11:59205245-59205546	enh
CTNND1	chr11:59316493-59316794	enh
TMX2	chr11:59316493-59316794	enh
ZFP91	chr11:59316493-59316794	enh
CNTF	chr11:59316493-59316794	enh
SELENOH	chr11:59316493-59316794	enh
FAM111A	chr11:59316493-59316794	enh
CTNND1	chr11:59317839-59318140	enh
TMX2	chr11:59317839-59318140	enh
ZFP91	chr11:59317839-59318140	enh
CNTF	chr11:59317839-59318140	enh
SELENOH	chr11:59317839-59318140	enh
FAM111A	chr11:59317839-59318140	enh
CTNND1	chr11:59318380-59318681	enh
TMX2	chr11:59318380-59318681	enh
ZFP91	chr11:59318380-59318681	enh
CNTF	chr11:59318380-59318681	enh
SELENOH	chr11:59318380-59318681	enh
FAM111A	chr11:59318380-59318681	enh
CTNND1	chr11:59318610-59318911	enh
TMX2	chr11:59318610-59318911	enh
ZFP91	chr11:59318610-59318911	enh
CNTF	chr11:59318610-59318911	enh
SELENOH	chr11:59318610-59318911	enh
FAM111A	chr11:59318610-59318911	enh
CTNND1	chr11:59319102-59319403	enh
TMX2	chr11:59319102-59319403	enh
ZFP91	chr11:59319102-59319403	enh
CNTF	chr11:59319102-59319403	enh
SELENOH	chr11:59319102-59319403	enh
FAM111A	chr11:59319102-59319403	enh
CTNND1	chr11:59323779-59324080	enh
TMX2	chr11:59323779-59324080	enh
ZFP91	chr11:59323779-59324080	enh
CNTF	chr11:59323779-59324080	enh
SELENOH	chr11:59323779-59324080	enh
FAM111A	chr11:59323779-59324080	enh
CTNND1	chr11:59324848-59325149	enh
TMX2	chr11:59324848-59325149	enh
ZFP91	chr11:59324848-59325149	enh
CNTF	chr11:59324848-59325149	enh
SELENOH	chr11:59324848-59325149	enh
FAM111A	chr11:59324848-59325149	enh
CTNND1	chr11:59327743-59328044	enh
TMX2	chr11:59327743-59328044	enh
ZFP91	chr11:59327743-59328044	enh
CNTF	chr11:59327743-59328044	enh
SELENOH	chr11:59327743-59328044	enh
FAM111A	chr11:59327743-59328044	enh
CTNND1	chr11:59333332-59333633	enh
TMX2	chr11:59333332-59333633	enh
ZFP91	chr11:59333332-59333633	enh
CNTF	chr11:59333332-59333633	enh
SELENOH	chr11:59333332-59333633	enh
FAM111A	chr11:59333332-59333633	enh
CTNND1	chr11:59333726-59334027	enh
TMX2	chr11:59333726-59334027	enh
ZFP91	chr11:59333726-59334027	enh
CNTF	chr11:59333726-59334027	enh
SELENOH	chr11:59333726-59334027	enh
FAM111A	chr11:59333726-59334027	enh
CTNND1	chr11:59448049-59448350	enh
TMX2	chr11:59448049-59448350	enh
ZFP91	chr11:59448049-59448350	enh
CNTF	chr11:59448049-59448350	enh
SELENOH	chr11:59448049-59448350	enh
FAM111A	chr11:59448049-59448350	enh
SF1	chr11:64455905-64456206	enh
SF3B2	chr11:64455905-64456206	enh
SLC29A2	chr11:64455905-64456206	enh
SNX32	chr11:64455905-64456206	enh
TM7SF2	chr11:64455905-64456206	enh
VPS51	chr11:64455905-64456206	enh
YIF1A	chr11:64455905-64456206	enh
ZNHIT2	chr11:64455905-64456206	enh
RNASEH2C	chr11:64455905-64456206	enh
SAC3D1	chr11:64455905-64456206	enh
B4GAT1	chr11:64455905-64456206	enh
BANF1	chr11:64455905-64456206	enh
CCDC85B	chr11:64455905-64456206	enh
CFL1	chr11:64455905-64456206	enh
DRAP1	chr11:64455905-64456206	enh
FIBP	chr11:64455905-64456206	enh
KAT5	chr11:64455905-64456206	enh
SF1	chr11:64508862-64509163	enh
SF3B2	chr11:64508862-64509163	enh
SLC29A2	chr11:64508862-64509163	enh
SNX32	chr11:64508862-64509163	enh
TM7SF2	chr11:64508862-64509163	enh
VPS51	chr11:64508862-64509163	enh
YIF1A	chr11:64508862-64509163	enh
ZNHIT2	chr11:64508862-64509163	enh
MRPL11	chr11:64508862-64509163	enh
RNASEH2C	chr11:64508862-64509163	enh
SAC3D1	chr11:64508862-64509163	enh
B4GAT1	chr11:64508862-64509163	enh
BANF1	chr11:64508862-64509163	enh
CCDC85B	chr11:64508862-64509163	enh
CFL1	chr11:64508862-64509163	enh
DRAP1	chr11:64508862-64509163	enh
FIBP	chr11:64508862-64509163	enh
KAT5	chr11:64508862-64509163	enh
SF1	chr11:64513446-64513747	enh
SF3B2	chr11:64513446-64513747	enh
SLC29A2	chr11:64513446-64513747	enh
SNX32	chr11:64513446-64513747	enh
TM7SF2	chr11:64513446-64513747	enh
VPS51	chr11:64513446-64513747	enh
YIF1A	chr11:64513446-64513747	enh
ZNHIT2	chr11:64513446-64513747	enh
MRPL11	chr11:64513446-64513747	enh
RNASEH2C	chr11:64513446-64513747	enh
SAC3D1	chr11:64513446-64513747	enh
B4GAT1	chr11:64513446-64513747	enh
BANF1	chr11:64513446-64513747	enh
CCDC85B	chr11:64513446-64513747	enh
CFL1	chr11:64513446-64513747	enh
DRAP1	chr11:64513446-64513747	enh
FIBP	chr11:64513446-64513747	enh
KAT5	chr11:64513446-64513747	enh
SF1	chr11:64614601-64614902	enh
SF3B2	chr11:64614601-64614902	enh
SLC29A2	chr11:64614601-64614902	enh
SNX32	chr11:64614601-64614902	enh
TM7SF2	chr11:64614601-64614902	enh
VPS51	chr11:64614601-64614902	enh
YIF1A	chr11:64614601-64614902	enh
ZNHIT2	chr11:64614601-64614902	enh
MRPL11	chr11:64614601-64614902	enh
RNASEH2C	chr11:64614601-64614902	enh
SAC3D1	chr11:64614601-64614902	enh
B4GAT1	chr11:64614601-64614902	enh
BANF1	chr11:64614601-64614902	enh
CCDC85B	chr11:64614601-64614902	enh
CFL1	chr11:64614601-64614902	enh
DRAP1	chr11:64614601-64614902	enh
FIBP	chr11:64614601-64614902	enh
KAT5	chr11:64614601-64614902	enh
SF1	chr11:64784280-64784581	enh
SF3B2	chr11:64784280-64784581	enh
SLC29A2	chr11:64784280-64784581	enh
SNX32	chr11:64784280-64784581	enh
TM7SF2	chr11:64784280-64784581	enh
VPS51	chr11:64784280-64784581	enh
YIF1A	chr11:64784280-64784581	enh
ZNHIT2	chr11:64784280-64784581	enh
MRPL11	chr11:64784280-64784581	enh
RBM14	chr11:64784280-64784581	enh
RBM4	chr11:64784280-64784581	enh
RBM4B	chr11:64784280-64784581	enh
RNASEH2C	chr11:64784280-64784581	enh
SAC3D1	chr11:64784280-64784581	enh
B4GAT1	chr11:64784280-64784581	enh
BANF1	chr11:64784280-64784581	enh
CCDC85B	chr11:64784280-64784581	enh
CFL1	chr11:64784280-64784581	enh
DRAP1	chr11:64784280-64784581	enh
FIBP	chr11:64784280-64784581	enh
KAT5	chr11:64784280-64784581	enh
SF1	chr11:64828653-64828954	enh
SF3B2	chr11:64828653-64828954	enh
SLC29A2	chr11:64828653-64828954	enh
SNX32	chr11:64828653-64828954	enh
TM7SF2	chr11:64828653-64828954	enh
VPS51	chr11:64828653-64828954	enh
YIF1A	chr11:64828653-64828954	enh
ZNHIT2	chr11:64828653-64828954	enh
MRPL11	chr11:64828653-64828954	enh
RBM14	chr11:64828653-64828954	enh
RBM4	chr11:64828653-64828954	enh
RBM4B	chr11:64828653-64828954	enh
RNASEH2C	chr11:64828653-64828954	enh
SAC3D1	chr11:64828653-64828954	enh
B4GAT1	chr11:64828653-64828954	enh
BANF1	chr11:64828653-64828954	enh
CCDC85B	chr11:64828653-64828954	enh
CFL1	chr11:64828653-64828954	enh
DRAP1	chr11:64828653-64828954	enh
FIBP	chr11:64828653-64828954	enh
KAT5	chr11:64828653-64828954	enh
SF1	chr11:64953399-64953700	enh
SF3B2	chr11:64953399-64953700	enh
SLC29A2	chr11:64953399-64953700	enh
SNX32	chr11:64953399-64953700	enh
TM7SF2	chr11:64953399-64953700	enh
VPS51	chr11:64953399-64953700	enh
YIF1A	chr11:64953399-64953700	enh
ZNHIT2	chr11:64953399-64953700	enh
MRPL11	chr11:64953399-64953700	enh
RBM14	chr11:64953399-64953700	enh
RBM4	chr11:64953399-64953700	enh
RBM4B	chr11:64953399-64953700	enh
RNASEH2C	chr11:64953399-64953700	enh
SAC3D1	chr11:64953399-64953700	enh
B4GAT1	chr11:64953399-64953700	enh
BANF1	chr11:64953399-64953700	enh
CCDC85B	chr11:64953399-64953700	enh
CFL1	chr11:64953399-64953700	enh
DRAP1	chr11:64953399-64953700	enh
FIBP	chr11:64953399-64953700	enh
KAT5	chr11:64953399-64953700	enh
SF1	chr11:64969434-64969735	enh
SF3B2	chr11:64969434-64969735	enh
SLC29A2	chr11:64969434-64969735	enh
SNX32	chr11:64969434-64969735	enh
TM7SF2	chr11:64969434-64969735	enh
VPS51	chr11:64969434-64969735	enh
YIF1A	chr11:64969434-64969735	enh
ZNHIT2	chr11:64969434-64969735	enh
MRPL11	chr11:64969434-64969735	enh
RBM14	chr11:64969434-64969735	enh
RBM4	chr11:64969434-64969735	enh
RBM4B	chr11:64969434-64969735	enh
RNASEH2C	chr11:64969434-64969735	enh
SAC3D1	chr11:64969434-64969735	enh
B4GAT1	chr11:64969434-64969735	enh
BANF1	chr11:64969434-64969735	enh
CCDC85B	chr11:64969434-64969735	enh
CFL1	chr11:64969434-64969735	enh
DRAP1	chr11:64969434-64969735	enh
FIBP	chr11:64969434-64969735	enh
KAT5	chr11:64969434-64969735	enh
SF1	chr11:64971668-64971969	enh
SF3B2	chr11:64971668-64971969	enh
SLC29A2	chr11:64971668-64971969	enh
SNX32	chr11:64971668-64971969	enh
TM7SF2	chr11:64971668-64971969	enh
VPS51	chr11:64971668-64971969	enh
YIF1A	chr11:64971668-64971969	enh
ZNHIT2	chr11:64971668-64971969	enh
MRPL11	chr11:64971668-64971969	enh
RBM14	chr11:64971668-64971969	enh
RBM4	chr11:64971668-64971969	enh
RBM4B	chr11:64971668-64971969	enh
RNASEH2C	chr11:64971668-64971969	enh
SAC3D1	chr11:64971668-64971969	enh
B4GAT1	chr11:64971668-64971969	enh
BANF1	chr11:64971668-64971969	enh
CCDC85B	chr11:64971668-64971969	enh
CFL1	chr11:64971668-64971969	enh
DRAP1	chr11:64971668-64971969	enh
FIBP	chr11:64971668-64971969	enh
KAT5	chr11:64971668-64971969	enh
SF1	chr11:64993144-64993445	enh
SF3B2	chr11:64993144-64993445	enh
SLC29A2	chr11:64993144-64993445	enh
SNX32	chr11:64993144-64993445	enh
TM7SF2	chr11:64993144-64993445	enh
VPS51	chr11:64993144-64993445	enh
YIF1A	chr11:64993144-64993445	enh
ZNHIT2	chr11:64993144-64993445	enh
MRPL11	chr11:64993144-64993445	enh
RBM14	chr11:64993144-64993445	enh
RBM4	chr11:64993144-64993445	enh
RBM4B	chr11:64993144-64993445	enh
RNASEH2C	chr11:64993144-64993445	enh
SAC3D1	chr11:64993144-64993445	enh
B4GAT1	chr11:64993144-64993445	enh
BANF1	chr11:64993144-64993445	enh
CCDC85B	chr11:64993144-64993445	enh
CFL1	chr11:64993144-64993445	enh
DRAP1	chr11:64993144-64993445	enh
FIBP	chr11:64993144-64993445	enh
KAT5	chr11:64993144-64993445	enh
SF1	chr11:65017840-65018141	enh
SF3B2	chr11:65017840-65018141	enh
SLC29A2	chr11:65017840-65018141	enh
SNX32	chr11:65017840-65018141	enh
TM7SF2	chr11:65017840-65018141	enh
VPS51	chr11:65017840-65018141	enh
YIF1A	chr11:65017840-65018141	enh
ZNHIT2	chr11:65017840-65018141	enh
MRPL11	chr11:65017840-65018141	enh
RBM14	chr11:65017840-65018141	enh
RBM4	chr11:65017840-65018141	enh
RBM4B	chr11:65017840-65018141	enh
RNASEH2C	chr11:65017840-65018141	enh
SAC3D1	chr11:65017840-65018141	enh
B4GAT1	chr11:65017840-65018141	enh
BANF1	chr11:65017840-65018141	enh
CCDC85B	chr11:65017840-65018141	enh
CFL1	chr11:65017840-65018141	enh
DRAP1	chr11:65017840-65018141	enh
FIBP	chr11:65017840-65018141	enh
KAT5	chr11:65017840-65018141	enh
SF1	chr11:65084372-65084673	enh
SF3B2	chr11:65084372-65084673	enh
SLC29A2	chr11:65084372-65084673	enh
SNX32	chr11:65084372-65084673	enh
